qid,template,gold_size,pool_k,model,retrieved_size,candidate_size,recall_at_5,recall_at_20,recall_at_100,ceiling_normalized_recall_at_100,ndcg_at_5,ndcg_at_20,ndcg_at_100,candidate_precision,candidate_recall,candidate_f1,candidate_jaccard
61,_,2,1000,BM25,100,1000,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.002,1.0,0.003992015968063872,0.002
61,_,2,1000,Qwen/Qwen3-Reranker-4B,100,1000,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.002,1.0,0.003992015968063872,0.002
61,_,2,1000,exact_constraint_verifier,2,1000,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.002,1.0,0.003992015968063872,0.002
62,_,2,1000,BM25,100,1000,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.002,1.0,0.003992015968063872,0.002
62,_,2,1000,Qwen/Qwen3-Reranker-4B,100,1000,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.002,1.0,0.003992015968063872,0.002
62,_,2,1000,exact_constraint_verifier,2,1000,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.002,1.0,0.003992015968063872,0.002
63,_,2,1000,BM25,100,1000,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.002,1.0,0.003992015968063872,0.002
63,_,2,1000,Qwen/Qwen3-Reranker-4B,100,1000,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.002,1.0,0.003992015968063872,0.002
63,_,2,1000,exact_constraint_verifier,2,1000,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.002,1.0,0.003992015968063872,0.002
64,_,2,1000,BM25,100,1000,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.002,1.0,0.003992015968063872,0.002
64,_,2,1000,Qwen/Qwen3-Reranker-4B,100,1000,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.002,1.0,0.003992015968063872,0.002
64,_,2,1000,exact_constraint_verifier,2,1000,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.002,1.0,0.003992015968063872,0.002
65,_,2,1000,BM25,100,1000,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.002,1.0,0.003992015968063872,0.002
65,_,2,1000,Qwen/Qwen3-Reranker-4B,100,1000,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.002,1.0,0.003992015968063872,0.002
65,_,2,1000,exact_constraint_verifier,2,1000,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.002,1.0,0.003992015968063872,0.002
66,_,2,1000,BM25,100,1000,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.002,1.0,0.003992015968063872,0.002
66,_,2,1000,Qwen/Qwen3-Reranker-4B,100,1000,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.002,1.0,0.003992015968063872,0.002
66,_,2,1000,exact_constraint_verifier,2,1000,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.002,1.0,0.003992015968063872,0.002
67,_,2,1000,BM25,100,1000,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.002,1.0,0.003992015968063872,0.002
67,_,2,1000,Qwen/Qwen3-Reranker-4B,100,1000,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.002,1.0,0.003992015968063872,0.002
67,_,2,1000,exact_constraint_verifier,2,1000,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.002,1.0,0.003992015968063872,0.002
68,_,2,1000,BM25,100,1000,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.002,1.0,0.003992015968063872,0.002
68,_,2,1000,Qwen/Qwen3-Reranker-4B,100,1000,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.002,1.0,0.003992015968063872,0.002
68,_,2,1000,exact_constraint_verifier,2,1000,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.002,1.0,0.003992015968063872,0.002
69,_,2,1000,BM25,100,1000,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.002,1.0,0.003992015968063872,0.002
69,_,2,1000,Qwen/Qwen3-Reranker-4B,100,1000,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.002,1.0,0.003992015968063872,0.002
69,_,2,1000,exact_constraint_verifier,2,1000,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.002,1.0,0.003992015968063872,0.002
70,_,2,1000,BM25,100,1000,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.002,1.0,0.003992015968063872,0.002
70,_,2,1000,Qwen/Qwen3-Reranker-4B,100,1000,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.002,1.0,0.003992015968063872,0.002
70,_,2,1000,exact_constraint_verifier,2,1000,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.002,1.0,0.003992015968063872,0.002
71,_,2,1000,BM25,100,1000,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.002,1.0,0.003992015968063872,0.002
71,_,2,1000,Qwen/Qwen3-Reranker-4B,100,1000,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.002,1.0,0.003992015968063872,0.002
71,_,2,1000,exact_constraint_verifier,2,1000,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.002,1.0,0.003992015968063872,0.002
72,_,2,1000,BM25,100,1000,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.002,1.0,0.003992015968063872,0.002
72,_,2,1000,Qwen/Qwen3-Reranker-4B,100,1000,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.002,1.0,0.003992015968063872,0.002
72,_,2,1000,exact_constraint_verifier,2,1000,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.002,1.0,0.003992015968063872,0.002
73,_,2,1000,BM25,100,1000,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.002,1.0,0.003992015968063872,0.002
73,_,2,1000,Qwen/Qwen3-Reranker-4B,100,1000,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.002,1.0,0.003992015968063872,0.002
73,_,2,1000,exact_constraint_verifier,2,1000,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.002,1.0,0.003992015968063872,0.002
74,_,2,1000,BM25,100,1000,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.002,1.0,0.003992015968063872,0.002
74,_,2,1000,Qwen/Qwen3-Reranker-4B,100,1000,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.002,1.0,0.003992015968063872,0.002
74,_,2,1000,exact_constraint_verifier,2,1000,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.002,1.0,0.003992015968063872,0.002
75,_,2,1000,BM25,100,1000,0.5,0.5,0.5,0.5,0.38685280723454163,0.38685280723454163,0.38685280723454163,0.002,1.0,0.003992015968063872,0.002
75,_,2,1000,Qwen/Qwen3-Reranker-4B,100,1000,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.002,1.0,0.003992015968063872,0.002
75,_,2,1000,exact_constraint_verifier,2,1000,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.002,1.0,0.003992015968063872,0.002
76,_,2,1000,BM25,100,1000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002,1.0,0.003992015968063872,0.002
76,_,2,1000,Qwen/Qwen3-Reranker-4B,100,1000,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.002,1.0,0.003992015968063872,0.002
76,_,2,1000,exact_constraint_verifier,2,1000,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.002,1.0,0.003992015968063872,0.002
77,_,2,1000,BM25,100,1000,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.002,1.0,0.003992015968063872,0.002
77,_,2,1000,Qwen/Qwen3-Reranker-4B,100,1000,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.002,1.0,0.003992015968063872,0.002
77,_,2,1000,exact_constraint_verifier,2,1000,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.002,1.0,0.003992015968063872,0.002
78,_,2,1000,BM25,100,1000,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.002,1.0,0.003992015968063872,0.002
78,_,2,1000,Qwen/Qwen3-Reranker-4B,100,1000,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.002,1.0,0.003992015968063872,0.002
78,_,2,1000,exact_constraint_verifier,2,1000,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.002,1.0,0.003992015968063872,0.002
79,_,2,1000,BM25,100,1000,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.002,1.0,0.003992015968063872,0.002
79,_,2,1000,Qwen/Qwen3-Reranker-4B,100,1000,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.002,1.0,0.003992015968063872,0.002
79,_,2,1000,exact_constraint_verifier,2,1000,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.002,1.0,0.003992015968063872,0.002
80,_,2,1000,BM25,100,1000,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.002,1.0,0.003992015968063872,0.002
80,_,2,1000,Qwen/Qwen3-Reranker-4B,100,1000,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.002,1.0,0.003992015968063872,0.002
80,_,2,1000,exact_constraint_verifier,2,1000,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.002,1.0,0.003992015968063872,0.002
81,_,2,1000,BM25,100,1000,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.002,1.0,0.003992015968063872,0.002
81,_,2,1000,Qwen/Qwen3-Reranker-4B,100,1000,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.002,1.0,0.003992015968063872,0.002
81,_,2,1000,exact_constraint_verifier,2,1000,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.002,1.0,0.003992015968063872,0.002
82,_,2,1000,BM25,100,1000,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.002,1.0,0.003992015968063872,0.002
82,_,2,1000,Qwen/Qwen3-Reranker-4B,100,1000,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.002,1.0,0.003992015968063872,0.002
82,_,2,1000,exact_constraint_verifier,2,1000,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.002,1.0,0.003992015968063872,0.002
83,_,2,1000,BM25,100,1000,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.002,1.0,0.003992015968063872,0.002
83,_,2,1000,Qwen/Qwen3-Reranker-4B,100,1000,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.002,1.0,0.003992015968063872,0.002
83,_,2,1000,exact_constraint_verifier,2,1000,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.002,1.0,0.003992015968063872,0.002
84,_,2,1000,BM25,100,1000,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.002,1.0,0.003992015968063872,0.002
84,_,2,1000,Qwen/Qwen3-Reranker-4B,100,1000,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.002,1.0,0.003992015968063872,0.002
84,_,2,1000,exact_constraint_verifier,2,1000,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.002,1.0,0.003992015968063872,0.002
85,_,2,1000,BM25,100,1000,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.002,1.0,0.003992015968063872,0.002
85,_,2,1000,Qwen/Qwen3-Reranker-4B,100,1000,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.002,1.0,0.003992015968063872,0.002
85,_,2,1000,exact_constraint_verifier,2,1000,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.002,1.0,0.003992015968063872,0.002
86,_,2,1000,BM25,100,1000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002,1.0,0.003992015968063872,0.002
86,_,2,1000,Qwen/Qwen3-Reranker-4B,100,1000,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.002,1.0,0.003992015968063872,0.002
86,_,2,1000,exact_constraint_verifier,2,1000,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.002,1.0,0.003992015968063872,0.002
87,_,2,1000,BM25,100,1000,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.002,1.0,0.003992015968063872,0.002
87,_,2,1000,Qwen/Qwen3-Reranker-4B,100,1000,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.002,1.0,0.003992015968063872,0.002
87,_,2,1000,exact_constraint_verifier,2,1000,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.002,1.0,0.003992015968063872,0.002
88,_,2,1000,BM25,100,1000,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.002,1.0,0.003992015968063872,0.002
88,_,2,1000,Qwen/Qwen3-Reranker-4B,100,1000,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.002,1.0,0.003992015968063872,0.002
88,_,2,1000,exact_constraint_verifier,2,1000,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.002,1.0,0.003992015968063872,0.002
89,_,2,1000,BM25,100,1000,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.002,1.0,0.003992015968063872,0.002
89,_,2,1000,Qwen/Qwen3-Reranker-4B,100,1000,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.002,1.0,0.003992015968063872,0.002
89,_,2,1000,exact_constraint_verifier,2,1000,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.002,1.0,0.003992015968063872,0.002
90,_,2,1000,BM25,100,1000,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.002,1.0,0.003992015968063872,0.002
90,_,2,1000,Qwen/Qwen3-Reranker-4B,100,1000,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.002,1.0,0.003992015968063872,0.002
90,_,2,1000,exact_constraint_verifier,2,1000,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.002,1.0,0.003992015968063872,0.002
91,_,2,1000,BM25,100,1000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
91,_,2,1000,Qwen/Qwen3-Reranker-4B,100,1000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
91,_,2,1000,exact_constraint_verifier,0,1000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
92,_,2,1000,BM25,100,1000,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.002,1.0,0.003992015968063872,0.002
92,_,2,1000,Qwen/Qwen3-Reranker-4B,100,1000,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.002,1.0,0.003992015968063872,0.002
92,_,2,1000,exact_constraint_verifier,2,1000,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.002,1.0,0.003992015968063872,0.002
93,_,2,1000,BM25,100,1000,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.002,1.0,0.003992015968063872,0.002
93,_,2,1000,Qwen/Qwen3-Reranker-4B,100,1000,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.002,1.0,0.003992015968063872,0.002
93,_,2,1000,exact_constraint_verifier,2,1000,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.002,1.0,0.003992015968063872,0.002
94,_,2,1000,BM25,100,1000,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.002,1.0,0.003992015968063872,0.002
94,_,2,1000,Qwen/Qwen3-Reranker-4B,100,1000,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.002,1.0,0.003992015968063872,0.002
94,_,2,1000,exact_constraint_verifier,2,1000,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.002,1.0,0.003992015968063872,0.002
95,_,2,1000,BM25,100,1000,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.002,1.0,0.003992015968063872,0.002
95,_,2,1000,Qwen/Qwen3-Reranker-4B,100,1000,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.002,1.0,0.003992015968063872,0.002
95,_,2,1000,exact_constraint_verifier,2,1000,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.002,1.0,0.003992015968063872,0.002
96,_,2,1000,BM25,100,1000,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.002,1.0,0.003992015968063872,0.002
96,_,2,1000,Qwen/Qwen3-Reranker-4B,100,1000,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.002,1.0,0.003992015968063872,0.002
96,_,2,1000,exact_constraint_verifier,2,1000,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.002,1.0,0.003992015968063872,0.002
97,_,2,1000,BM25,100,1000,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.002,1.0,0.003992015968063872,0.002
97,_,2,1000,Qwen/Qwen3-Reranker-4B,100,1000,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.002,1.0,0.003992015968063872,0.002
97,_,2,1000,exact_constraint_verifier,2,1000,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.002,1.0,0.003992015968063872,0.002
98,_,2,1000,BM25,100,1000,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.002,1.0,0.003992015968063872,0.002
98,_,2,1000,Qwen/Qwen3-Reranker-4B,100,1000,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.002,1.0,0.003992015968063872,0.002
98,_,2,1000,exact_constraint_verifier,2,1000,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.002,1.0,0.003992015968063872,0.002
99,_,2,1000,BM25,100,1000,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.002,1.0,0.003992015968063872,0.002
99,_,2,1000,Qwen/Qwen3-Reranker-4B,100,1000,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.002,1.0,0.003992015968063872,0.002
99,_,2,1000,exact_constraint_verifier,2,1000,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.002,1.0,0.003992015968063872,0.002
100,_ or _,4,1000,BM25,100,1000,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.004,1.0,0.00796812749003984,0.004
100,_ or _,4,1000,Qwen/Qwen3-Reranker-4B,100,1000,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.004,1.0,0.00796812749003984,0.004
100,_ or _,4,1000,exact_constraint_verifier,4,1000,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.004,1.0,0.00796812749003984,0.004
101,_ or _,4,1000,BM25,100,1000,1.0,1.0,1.0,1.0,0.9828920819566879,0.9828920819566879,0.9828920819566879,0.004,1.0,0.00796812749003984,0.004
101,_ or _,4,1000,Qwen/Qwen3-Reranker-4B,100,1000,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.004,1.0,0.00796812749003984,0.004
101,_ or _,4,1000,exact_constraint_verifier,4,1000,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.004,1.0,0.00796812749003984,0.004
102,_ or _,4,1000,BM25,100,1000,0.75,1.0,1.0,1.0,0.787702056960637,0.9108532513310018,0.9108532513310018,0.004,1.0,0.00796812749003984,0.004
102,_ or _,4,1000,Qwen/Qwen3-Reranker-4B,100,1000,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.004,1.0,0.00796812749003984,0.004
102,_ or _,4,1000,exact_constraint_verifier,4,1000,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.004,1.0,0.00796812749003984,0.004
103,_ or _,4,1000,BM25,100,1000,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.004,1.0,0.00796812749003984,0.004
103,_ or _,4,1000,Qwen/Qwen3-Reranker-4B,100,1000,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.004,1.0,0.00796812749003984,0.004
103,_ or _,4,1000,exact_constraint_verifier,4,1000,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.004,1.0,0.00796812749003984,0.004
104,_ or _,3,1000,BM25,100,1000,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.003,1.0,0.005982053838484547,0.003
104,_ or _,3,1000,Qwen/Qwen3-Reranker-4B,100,1000,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.003,1.0,0.005982053838484547,0.003
104,_ or _,3,1000,exact_constraint_verifier,3,1000,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.003,1.0,0.005982053838484547,0.003
105,_ or _,4,1000,BM25,100,1000,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.004,1.0,0.00796812749003984,0.004
105,_ or _,4,1000,Qwen/Qwen3-Reranker-4B,100,1000,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.004,1.0,0.00796812749003984,0.004
105,_ or _,4,1000,exact_constraint_verifier,4,1000,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.004,1.0,0.00796812749003984,0.004
106,_ or _,4,1000,BM25,100,1000,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.004,1.0,0.00796812749003984,0.004
106,_ or _,4,1000,Qwen/Qwen3-Reranker-4B,100,1000,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.004,1.0,0.00796812749003984,0.004
106,_ or _,4,1000,exact_constraint_verifier,4,1000,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.004,1.0,0.00796812749003984,0.004
107,_ or _,4,1000,BM25,100,1000,1.0,1.0,1.0,1.0,0.9558295932317544,0.9558295932317544,0.9558295932317544,0.004,1.0,0.00796812749003984,0.004
107,_ or _,4,1000,Qwen/Qwen3-Reranker-4B,100,1000,0.75,1.0,1.0,1.0,0.8048099750039491,0.9349366583346496,0.9349366583346496,0.004,1.0,0.00796812749003984,0.004
107,_ or _,4,1000,exact_constraint_verifier,4,1000,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.004,1.0,0.00796812749003984,0.004
108,_ or _,4,1000,BM25,100,1000,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.004,1.0,0.00796812749003984,0.004
108,_ or _,4,1000,Qwen/Qwen3-Reranker-4B,100,1000,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.004,1.0,0.00796812749003984,0.004
108,_ or _,4,1000,exact_constraint_verifier,4,1000,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.004,1.0,0.00796812749003984,0.004
109,_ or _,4,1000,BM25,100,1000,0.5,0.5,0.75,0.75,0.6366824387328317,0.6366824387328317,0.7030437743971553,0.004,1.0,0.00796812749003984,0.004
109,_ or _,4,1000,Qwen/Qwen3-Reranker-4B,100,1000,0.75,1.0,1.0,1.0,0.8318724637288826,0.9317933702500178,0.9317933702500178,0.004,1.0,0.00796812749003984,0.004
109,_ or _,4,1000,exact_constraint_verifier,4,1000,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.004,1.0,0.00796812749003984,0.004
110,_ or _,4,1000,BM25,100,1000,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.004,1.0,0.00796812749003984,0.004
110,_ or _,4,1000,Qwen/Qwen3-Reranker-4B,100,1000,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.004,1.0,0.00796812749003984,0.004
110,_ or _,4,1000,exact_constraint_verifier,4,1000,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.004,1.0,0.00796812749003984,0.004
111,_ or _,4,1000,BM25,100,1000,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.004,1.0,0.00796812749003984,0.004
111,_ or _,4,1000,Qwen/Qwen3-Reranker-4B,100,1000,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.004,1.0,0.00796812749003984,0.004
111,_ or _,4,1000,exact_constraint_verifier,4,1000,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.004,1.0,0.00796812749003984,0.004
112,_ or _,4,1000,BM25,100,1000,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.004,1.0,0.00796812749003984,0.004
112,_ or _,4,1000,Qwen/Qwen3-Reranker-4B,100,1000,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.004,1.0,0.00796812749003984,0.004
112,_ or _,4,1000,exact_constraint_verifier,4,1000,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.004,1.0,0.00796812749003984,0.004
113,_ or _,3,1000,BM25,100,1000,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.003,1.0,0.005982053838484547,0.003
113,_ or _,3,1000,Qwen/Qwen3-Reranker-4B,100,1000,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.003,1.0,0.005982053838484547,0.003
113,_ or _,3,1000,exact_constraint_verifier,3,1000,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.003,1.0,0.005982053838484547,0.003
114,_ or _,4,1000,BM25,100,1000,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.004,1.0,0.00796812749003984,0.004
114,_ or _,4,1000,Qwen/Qwen3-Reranker-4B,100,1000,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.004,1.0,0.00796812749003984,0.004
114,_ or _,4,1000,exact_constraint_verifier,4,1000,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.004,1.0,0.00796812749003984,0.004
115,_ or _,4,1000,BM25,100,1000,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.004,1.0,0.00796812749003984,0.004
115,_ or _,4,1000,Qwen/Qwen3-Reranker-4B,100,1000,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.004,1.0,0.00796812749003984,0.004
115,_ or _,4,1000,exact_constraint_verifier,4,1000,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.004,1.0,0.00796812749003984,0.004
116,_ or _,4,1000,BM25,100,1000,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.004,1.0,0.00796812749003984,0.004
116,_ or _,4,1000,Qwen/Qwen3-Reranker-4B,100,1000,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.004,1.0,0.00796812749003984,0.004
116,_ or _,4,1000,exact_constraint_verifier,4,1000,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.004,1.0,0.00796812749003984,0.004
117,_ or _,4,1000,BM25,100,1000,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.004,1.0,0.00796812749003984,0.004
117,_ or _,4,1000,Qwen/Qwen3-Reranker-4B,100,1000,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.004,1.0,0.00796812749003984,0.004
117,_ or _,4,1000,exact_constraint_verifier,4,1000,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.004,1.0,0.00796812749003984,0.004
118,_ or _,4,1000,BM25,100,1000,0.75,1.0,1.0,1.0,0.592512031964586,0.7315682114753617,0.7315682114753617,0.004,1.0,0.00796812749003984,0.004
118,_ or _,4,1000,Qwen/Qwen3-Reranker-4B,100,1000,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.004,1.0,0.00796812749003984,0.004
118,_ or _,4,1000,exact_constraint_verifier,4,1000,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.004,1.0,0.00796812749003984,0.004
119,_ or _,4,1000,BM25,100,1000,0.75,0.75,1.0,1.0,0.8318724637288826,0.8318724637288826,0.8955634450252038,0.004,1.0,0.00796812749003984,0.004
119,_ or _,4,1000,Qwen/Qwen3-Reranker-4B,100,1000,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.004,1.0,0.00796812749003984,0.004
119,_ or _,4,1000,exact_constraint_verifier,4,1000,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.004,1.0,0.00796812749003984,0.004
120,_ or _,4,1000,BM25,100,1000,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.004,1.0,0.00796812749003984,0.004
120,_ or _,4,1000,Qwen/Qwen3-Reranker-4B,100,1000,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.004,1.0,0.00796812749003984,0.004
120,_ or _,4,1000,exact_constraint_verifier,4,1000,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.004,1.0,0.00796812749003984,0.004
121,_ or _,4,1000,BM25,100,1000,1.0,1.0,1.0,1.0,0.9558295932317544,0.9558295932317544,0.9558295932317544,0.004,1.0,0.00796812749003984,0.004
121,_ or _,4,1000,Qwen/Qwen3-Reranker-4B,100,1000,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.004,1.0,0.00796812749003984,0.004
